"","Group.1","Longitude","Latitude","Distance.ft.","Swth.Wdth.ft.","Yld.Vol.Dry..bu.ac.","Yld.Mass.Wet..lb.ac.","Moisture...","Hding.Veh.deg.","Field","Dataset","Product","Swaths"
"167","9/27/2014 11:26:17 PM",-97.5936957966667,44.098181145,6.191,5.733,79.13,4748.5,0,359.35,"Stevens East","Stevens East-Soybeans","1500RR",6
"168","9/27/2014 11:26:18 PM",-97.59369568,44.0981983783333,6.289,5.733,71.75,4305.8,0,359.75,"Stevens East","Stevens East-Soybeans","1500RR",6
"169","9/27/2014 11:26:19 PM",-97.5936962966667,44.0982154366667,6.224,5.733,76.25,4575.5,0,359.2,"Stevens East","Stevens East-Soybeans","1500RR",6
"170","9/27/2014 11:26:20 PM",-97.593696745,44.0982328066667,6.322,5.733,74.98,4499.8,0,358.96,"Stevens East","Stevens East-Soybeans","1500RR",6
"171","9/27/2014 11:26:21 PM",-97.5936970283333,44.0982500283333,6.289,5.733,68.27,4097.1,0,359.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"172","9/27/2014 11:26:22 PM",-97.5936974183333,44.098267325,6.322,5.733,68.88,4133.3,0,359.07,"Stevens East","Stevens East-Soybeans","1500RR",6
"173","9/27/2014 11:26:23 PM",-97.5936975783333,44.0982845716667,6.289,5.733,63.47,3808.6,0,359.4,"Stevens East","Stevens East-Soybeans","1500RR",6
"174","9/27/2014 11:26:24 PM",-97.5936977766667,44.09830162,6.224,5.733,72.88,4373.6,0,359.61,"Stevens East","Stevens East-Soybeans","1500RR",6
"175","9/27/2014 11:26:25 PM",-97.5936977716667,44.0983187833333,6.256,5.733,62.39,3743.8,0,359.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"176","9/27/2014 11:26:26 PM",-97.59369705,44.0983359183333,6.256,5.733,70.86,4252.5,0,0.711,"Stevens East","Stevens East-Soybeans","1500RR",6
"177","9/27/2014 11:26:27 PM",-97.593697435,44.0983531833333,6.289,5.733,70.86,4252.5,0,0.191,"Stevens East","Stevens East-Soybeans","1500RR",6
"178","9/27/2014 11:26:28 PM",-97.5936973616667,44.09837028,6.224,5.733,73.78,4427.4,0,0.291,"Stevens East","Stevens East-Soybeans","1500RR",6
"179","9/27/2014 11:26:29 PM",-97.5936977333333,44.09838756,6.289,5.733,70.57,4234.7,0,359.82,"Stevens East","Stevens East-Soybeans","1500RR",6
"180","9/27/2014 11:26:30 PM",-97.5936980733333,44.098404695,6.256,5.733,63.58,3815.2,0,359.49,"Stevens East","Stevens East-Soybeans","1500RR",6
"181","9/27/2014 11:26:31 PM",-97.5936984266667,44.09842193,6.289,5.733,58.36,3502.3,0,359.43,"Stevens East","Stevens East-Soybeans","1500RR",6
"182","9/27/2014 11:26:32 PM",-97.593698735,44.09843934,6.355,5.733,60.98,3659.5,0,359.46,"Stevens East","Stevens East-Soybeans","1500RR",6
"183","9/27/2014 11:26:33 PM",-97.593699145,44.0984568183333,6.388,5.733,48.72,2923.9,0,359.27,"Stevens East","Stevens East-Soybeans","1500RR",6
"184","9/27/2014 11:26:34 PM",-97.5936996016667,44.09847394,6.256,5.733,58.74,3525.1,0,359.24,"Stevens East","Stevens East-Soybeans","1500RR",6
"185","9/27/2014 11:26:35 PM",-97.59369957,44.0984897566667,5.764,5.733,63.76,3826.1,0,359.59,"Stevens East","Stevens East-Soybeans","1500RR",6
"186","9/27/2014 11:26:36 PM",-97.593700065,44.098505275,5.666,5.733,70.12,4207.9,0,359.2,"Stevens East","Stevens East-Soybeans","1500RR",6
"187","9/27/2014 11:26:37 PM",-97.593700595,44.098520635,5.6,5.733,70.94,4257.2,0,358.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"188","9/27/2014 11:26:38 PM",-97.5937008183333,44.0985356283333,5.469,5.733,77.15,4629.9,0,359.18,"Stevens East","Stevens East-Soybeans","1500RR",6
"189","9/27/2014 11:26:39 PM",-97.5937014883333,44.0985496116667,5.108,5.733,82.6,4957.1,0,358.67,"Stevens East","Stevens East-Soybeans","1500RR",6
"190","9/27/2014 11:26:40 PM",-97.5937020083333,44.0985625866667,4.747,5.733,79.18,4751.7,0,358.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"191","9/27/2014 11:26:41 PM",-97.5937025,44.0985749916667,4.517,5.733,82.69,4962.4,0,358.36,"Stevens East","Stevens East-Soybeans","1500RR",6
"192","9/27/2014 11:26:42 PM",-97.5937029,44.0985863316667,4.124,5.733,90.59,5436.1,0,358.48,"Stevens East","Stevens East-Soybeans","1500RR",6
"193","9/27/2014 11:26:43 PM",-97.59370346,44.098596825,3.828,5.733,101.71,6103.3,0,358.48,"Stevens East","Stevens East-Soybeans","1500RR",6
"194","9/27/2014 11:26:44 PM",-97.593703495,44.0986074866667,3.894,5.733,99.99,6000.5,0,358.92,"Stevens East","Stevens East-Soybeans","1500RR",6
"195","9/27/2014 11:26:45 PM",-97.5937034666667,44.09861805,3.861,5.733,97.47,5849,0,359.31,"Stevens East","Stevens East-Soybeans","1500RR",6
"196","9/27/2014 11:26:46 PM",-97.593703635,44.09862881,3.927,5.733,95.84,5751.3,0,359.27,"Stevens East","Stevens East-Soybeans","1500RR",6
"197","9/27/2014 11:26:47 PM",-97.5937038116667,44.0986401816667,4.157,5.733,95.13,5708.9,0,359.37,"Stevens East","Stevens East-Soybeans","1500RR",6
"198","9/27/2014 11:26:48 PM",-97.593704045,44.098652045,4.321,5.733,91.52,5492.1,0,359.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"199","9/27/2014 11:26:49 PM",-97.593704445,44.098664155,4.419,5.733,96.22,5774.1,0,359.13,"Stevens East","Stevens East-Soybeans","1500RR",6
"200","9/27/2014 11:26:50 PM",-97.593704695,44.0986763283333,4.452,5.733,98.33,5900.9,0,359.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"201","9/27/2014 11:26:51 PM",-97.5937050483333,44.098689035,4.649,5.733,94.17,5651,0,359.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"202","9/27/2014 11:26:52 PM",-97.5937052966667,44.098702165,4.78,5.733,91.39,5484.2,0,359.32,"Stevens East","Stevens East-Soybeans","1500RR",6
"203","9/27/2014 11:26:53 PM",-97.59370522,44.09871517,4.747,5.733,92.02,5522.1,0,359.74,"Stevens East","Stevens East-Soybeans","1500RR",6
"204","9/27/2014 11:26:54 PM",-97.5937048683333,44.09872793,4.649,5.733,82.76,4966.4,0,0.383,"Stevens East","Stevens East-Soybeans","1500RR",6
"205","9/27/2014 11:26:55 PM",-97.5937041516667,44.09874133,4.878,5.733,78.86,4732.6,0,0.983,"Stevens East","Stevens East-Soybeans","1500RR",6
"206","9/27/2014 11:26:56 PM",-97.5937041266667,44.098755005,4.977,5.733,85.16,5110.2,0,0.583,"Stevens East","Stevens East-Soybeans","1500RR",6
"207","9/27/2014 11:26:57 PM",-97.59370405,44.09876925,5.206,5.733,76.57,4595.2,0,0.613,"Stevens East","Stevens East-Soybeans","1500RR",6
"208","9/27/2014 11:26:58 PM",-97.5937041233333,44.09878405,5.403,5.733,87.04,5223.5,0,0.263,"Stevens East","Stevens East-Soybeans","1500RR",6
"209","9/27/2014 11:26:59 PM",-97.5937044966667,44.0987989266667,5.436,5.733,79.84,4791.4,0,359.57,"Stevens East","Stevens East-Soybeans","1500RR",6
"210","9/27/2014 11:27:00 PM",-97.5937049883333,44.098814465,5.666,5.733,89.25,5356,0,359.14,"Stevens East","Stevens East-Soybeans","1500RR",6
"211","9/27/2014 11:27:01 PM",-97.59370559,44.0988300466667,5.699,5.733,77.8,4668.7,0,358.81,"Stevens East","Stevens East-Soybeans","1500RR",6
"212","9/27/2014 11:27:02 PM",-97.5937062966667,44.098845775,5.731,5.733,68.26,4096.4,0,358.55,"Stevens East","Stevens East-Soybeans","1500RR",6
"213","9/27/2014 11:27:03 PM",-97.5937069916667,44.0988614466667,5.731,5.733,70.78,4247.4,0,358.39,"Stevens East","Stevens East-Soybeans","1500RR",6
"214","9/27/2014 11:27:04 PM",-97.59370758,44.0988770716667,5.699,5.733,63.43,3806.5,0,358.41,"Stevens East","Stevens East-Soybeans","1500RR",6
"215","9/27/2014 11:27:05 PM",-97.59370838,44.098892595,5.666,5.733,61.91,3715.2,0,358.24,"Stevens East","Stevens East-Soybeans","1500RR",6
"216","9/27/2014 11:27:06 PM",-97.5937090416667,44.098908135,5.666,5.733,64.04,3843.3,0,358.45,"Stevens East","Stevens East-Soybeans","1500RR",6
"217","9/27/2014 11:27:07 PM",-97.59370968,44.0989237116667,5.666,5.733,71.84,4311.4,0,358.41,"Stevens East","Stevens East-Soybeans","1500RR",6
"218","9/27/2014 11:27:08 PM",-97.5937106466667,44.0989393083333,5.699,5.733,68.25,4095.5,0,358.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"219","9/27/2014 11:27:09 PM",-97.593711495,44.0989549633333,5.699,5.733,64.17,3850.6,0,358.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"220","9/27/2014 11:27:10 PM",-97.5937117366667,44.09897059,5.699,5.733,70.37,4222.9,0,358.43,"Stevens East","Stevens East-Soybeans","1500RR",6
"221","9/27/2014 11:27:11 PM",-97.593711835,44.09898633,5.731,5.733,96.27,5776.9,0,359.19,"Stevens East","Stevens East-Soybeans","1500RR",6
"222","9/27/2014 11:27:12 PM",-97.59371157,44.099001755,5.633,5.733,61.86,3712.1,0,359.78,"Stevens East","Stevens East-Soybeans","1500RR",6
"223","9/27/2014 11:27:13 PM",-97.5937116283333,44.0990157516667,5.108,5.733,33.24,1994.8,0,359.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"224","9/27/2014 11:27:14 PM",-97.5937116516667,44.09902921,4.911,5.733,47.08,2825.1,0,0.133,"Stevens East","Stevens East-Soybeans","1500RR",6
"225","9/27/2014 11:27:15 PM",-97.593711395,44.0990424366667,4.813,5.733,26.2,1572,0,0.383,"Stevens East","Stevens East-Soybeans","1500RR",6
"226","9/27/2014 11:27:16 PM",-97.5937111566667,44.099054315,4.321,5.733,25.63,1537.8,0,0.463,"Stevens East","Stevens East-Soybeans","1500RR",6
"227","9/27/2014 11:27:17 PM",-97.5937111516667,44.099062315,2.91,5.733,51.32,3079.7,0,0.433,"Stevens East","Stevens East-Soybeans","1500RR",6
"228","9/27/2014 11:27:18 PM",-97.5937111816667,44.0990670583333,1.729,5.733,98.76,5926.5,0,0.363,"Stevens East","Stevens East-Soybeans","1500RR",6
"229","9/27/2014 11:27:19 PM",-97.593711285,44.0990707533333,1.335,5.733,112.2,6733.3,0,0.163,"Stevens East","Stevens East-Soybeans","1500RR",6
"230","9/27/2014 11:27:20 PM",-97.5937112283333,44.0990699,0.548,5.733,197.07,11826,0,0.333,"Stevens East","Stevens East-Soybeans","1500RR",6
"231","9/27/2014 11:27:21 PM",-97.59376566,44.09905935,4.222,5.733,79.99,4800.3,0,0.553,"Stevens East","Stevens East-Soybeans","1500RR",1
"232","9/27/2014 11:27:38 PM",-97.59367321,44.09902535,5.338,5.733,1.23,73.8,0,67.04,"Stevens East","Stevens East-Soybeans","1500RR",2
"233","9/27/2014 11:27:39 PM",-97.5936491375,44.099019785,5.633,5.733,60.7,3642.7,0,74.25,"Stevens East","Stevens East-Soybeans","1500RR",4
"234","9/27/2014 11:27:40 PM",-97.5936306516667,44.0990275,5.6,5.733,50.84,3050.9,0,81.14,"Stevens East","Stevens East-Soybeans","1500RR",6
"235","9/27/2014 11:27:41 PM",-97.59361129,44.09902632,5.108,5.733,61.02,3661.8,0,86.82,"Stevens East","Stevens East-Soybeans","1500RR",6
"236","9/27/2014 11:27:42 PM",-97.59359119,44.099025535,5.305,5.733,66.21,3973.2,0,89.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"237","9/27/2014 11:27:43 PM",-97.5935699816667,44.0990254533333,5.567,5.733,69.52,4172,0,90.06,"Stevens East","Stevens East-Soybeans","1500RR",6
"238","9/27/2014 11:27:44 PM",-97.5935481166667,44.099025125,5.731,5.733,72.48,4349.7,0,90.57,"Stevens East","Stevens East-Soybeans","1500RR",6
"239","9/27/2014 11:27:45 PM",-97.5935268666667,44.09902534,5.567,5.733,71.28,4277.3,0,90.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"240","9/27/2014 11:27:46 PM",-97.593505025,44.09902471,5.731,5.733,64.53,3872.4,0,91.11,"Stevens East","Stevens East-Soybeans","1500RR",6
"241","9/27/2014 11:27:47 PM",-97.593483455,44.09902448,5.666,5.733,61.35,3681.8,0,91.18,"Stevens East","Stevens East-Soybeans","1500RR",6
"242","9/27/2014 11:27:48 PM",-97.59346227,44.09902428,5.567,5.733,63.02,3782,0,90.89,"Stevens East","Stevens East-Soybeans","1500RR",6
"243","9/27/2014 11:27:49 PM",-97.5934411383333,44.0990241833333,5.567,5.733,62.71,3763.4,0,90.76,"Stevens East","Stevens East-Soybeans","1500RR",6
"244","9/27/2014 11:27:50 PM",-97.593419545,44.0990238916667,5.666,5.733,63.47,3809,0,91.04,"Stevens East","Stevens East-Soybeans","1500RR",6
"245","9/27/2014 11:27:51 PM",-97.59339748,44.0990237383333,5.797,5.733,62.33,3740.5,0,90.75,"Stevens East","Stevens East-Soybeans","1500RR",6
"246","9/27/2014 11:27:52 PM",-97.5933755,44.0990235716667,5.764,5.733,66.38,3983.5,0,90.68,"Stevens East","Stevens East-Soybeans","1500RR",6
"247","9/27/2014 11:27:53 PM",-97.593353485,44.0990234533333,5.797,5.733,61.26,3676.1,0,90.4,"Stevens East","Stevens East-Soybeans","1500RR",6
"248","9/27/2014 11:27:54 PM",-97.5933315683333,44.0990233583333,5.764,5.733,66.92,4016.1,0,90.31,"Stevens East","Stevens East-Soybeans","1500RR",6
"249","9/27/2014 11:27:55 PM",-97.5933094433333,44.09902267,5.83,5.733,63.21,3793.4,0,91.15,"Stevens East","Stevens East-Soybeans","1500RR",6
"250","9/27/2014 11:27:56 PM",-97.5932871066667,44.0990223366667,5.863,5.733,67.77,4067.2,0,91.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"251","9/27/2014 11:27:57 PM",-97.593264835,44.0990217983333,5.863,5.733,64.92,3895.6,0,91.54,"Stevens East","Stevens East-Soybeans","1500RR",6
"252","9/27/2014 11:27:58 PM",-97.593242535,44.0990213716667,5.863,5.733,74.2,4452.6,0,91.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"253","9/27/2014 11:27:59 PM",-97.5932202966667,44.0990211766667,5.83,5.733,62.56,3754.5,0,91.06,"Stevens East","Stevens East-Soybeans","1500RR",6
"254","9/27/2014 11:28:00 PM",-97.593198605,44.099021255,5.699,5.733,63.19,3791.9,0,90.48,"Stevens East","Stevens East-Soybeans","1500RR",6
"255","9/27/2014 11:28:01 PM",-97.5931773416667,44.09902131,5.6,5.733,63.72,3823.6,0,90.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"256","9/27/2014 11:28:02 PM",-97.59315638,44.0990213333333,5.502,5.733,64.77,3886.9,0,90.17,"Stevens East","Stevens East-Soybeans","1500RR",6
"257","9/27/2014 11:28:03 PM",-97.59313514,44.0990211683333,5.567,5.733,64.09,3846.1,0,90.31,"Stevens East","Stevens East-Soybeans","1500RR",6
"258","9/27/2014 11:28:04 PM",-97.593113845,44.0990213516667,5.6,5.733,61.39,3684,0,90.03,"Stevens East","Stevens East-Soybeans","1500RR",6
"259","9/27/2014 11:28:05 PM",-97.5930925866667,44.099021135,5.6,5.733,66.87,4013,0,90.44,"Stevens East","Stevens East-Soybeans","1500RR",6
"260","9/27/2014 11:28:06 PM",-97.5930705416667,44.099020645,5.797,5.733,62.03,3722.6,0,91.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"261","9/27/2014 11:28:07 PM",-97.5930479883333,44.09902026,5.928,5.733,64.9,3894.5,0,91.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"262","9/27/2014 11:28:08 PM",-97.59302537,44.099020005,5.928,5.733,63.88,3833.3,0,90.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"263","9/27/2014 11:28:09 PM",-97.5930026183333,44.09901984,5.961,5.733,64.46,3868.4,0,90.65,"Stevens East","Stevens East-Soybeans","1500RR",6
"264","9/27/2014 11:28:10 PM",-97.592980225,44.09901959,5.895,5.733,63.68,3821.4,0,90.88,"Stevens East","Stevens East-Soybeans","1500RR",6
"265","9/27/2014 11:28:11 PM",-97.5929576166667,44.099019345,5.928,5.733,66,3960.4,0,90.98,"Stevens East","Stevens East-Soybeans","1500RR",6
"266","9/27/2014 11:28:12 PM",-97.5929346333333,44.0990189416667,6.027,5.733,64.07,3844.8,0,91.22,"Stevens East","Stevens East-Soybeans","1500RR",6
"267","9/27/2014 11:28:13 PM",-97.5929114483333,44.0990189483333,6.092,5.733,63.15,3789.6,0,90.72,"Stevens East","Stevens East-Soybeans","1500RR",6
"268","9/27/2014 11:28:14 PM",-97.59288849,44.09901853,6.027,5.733,62.45,3747.5,0,91.17,"Stevens East","Stevens East-Soybeans","1500RR",6
"269","9/27/2014 11:28:15 PM",-97.592865595,44.0990180416667,6.027,5.733,66.93,4016.2,0,91.41,"Stevens East","Stevens East-Soybeans","1500RR",6
"270","9/27/2014 11:28:16 PM",-97.5928425083333,44.09901777,6.059,5.733,62.57,3754.8,0,91.11,"Stevens East","Stevens East-Soybeans","1500RR",6
"271","9/27/2014 11:28:17 PM",-97.5928191566667,44.0990175233333,6.125,5.733,58.1,3486.7,0,90.93,"Stevens East","Stevens East-Soybeans","1500RR",6
"272","9/27/2014 11:28:18 PM",-97.592795905,44.09901726,6.125,5.733,58.1,3486.7,0,91.15,"Stevens East","Stevens East-Soybeans","1500RR",6
"273","9/27/2014 11:28:19 PM",-97.5927725,44.0990172583333,6.158,5.733,61.04,3663.1,0,90.7,"Stevens East","Stevens East-Soybeans","1500RR",6
"274","9/27/2014 11:28:20 PM",-97.592749055,44.09901719,6.158,5.733,61.04,3663.1,0,90.56,"Stevens East","Stevens East-Soybeans","1500RR",6
"275","9/27/2014 11:28:21 PM",-97.5927256416667,44.09901664,6.158,5.733,59.46,3567.9,0,91.37,"Stevens East","Stevens East-Soybeans","1500RR",6
"276","9/27/2014 11:28:22 PM",-97.592702125,44.099016105,6.191,5.733,59.14,3549,0,91.58,"Stevens East","Stevens East-Soybeans","1500RR",6
"277","9/27/2014 11:28:23 PM",-97.592678605,44.0990159383333,6.191,5.733,61.09,3666.2,0,91.04,"Stevens East","Stevens East-Soybeans","1500RR",6
"278","9/27/2014 11:28:24 PM",-97.5926551566667,44.09901601,6.158,5.733,61.42,3685.8,0,90.86,"Stevens East","Stevens East-Soybeans","1500RR",6
"279","9/27/2014 11:28:25 PM",-97.592631455,44.0990158183333,6.224,5.733,58.45,3507.8,0,90.9,"Stevens East","Stevens East-Soybeans","1500RR",6
"280","9/27/2014 11:28:26 PM",-97.59260782,44.09901559,6.224,5.733,58.98,3539.2,0,90.68,"Stevens East","Stevens East-Soybeans","1500RR",6
"281","9/27/2014 11:28:27 PM",-97.592584325,44.0990149816667,6.191,5.733,64.4,3864.6,0,91.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"282","9/27/2014 11:28:28 PM",-97.5925603483333,44.0990143483333,6.289,5.733,60.36,3622.2,0,91.77,"Stevens East","Stevens East-Soybeans","1500RR",6
"283","9/27/2014 11:28:29 PM",-97.5925360966667,44.09901401,6.388,5.733,62.12,3728.1,0,91.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"284","9/27/2014 11:28:30 PM",-97.59251183,44.0990141016667,6.388,5.733,59.79,3588.2,0,90.75,"Stevens East","Stevens East-Soybeans","1500RR",6
"285","9/27/2014 11:28:31 PM",-97.592488395,44.0990134516667,6.158,5.733,63.84,3830.8,0,91.46,"Stevens East","Stevens East-Soybeans","1500RR",6
"286","9/27/2014 11:28:32 PM",-97.5924645183333,44.09901318,6.289,5.733,65.02,3901.8,0,91.18,"Stevens East","Stevens East-Soybeans","1500RR",6
"287","9/27/2014 11:28:33 PM",-97.592440965,44.0990128116667,6.191,5.733,65.45,3927.8,0,91.46,"Stevens East","Stevens East-Soybeans","1500RR",6
"288","9/27/2014 11:28:34 PM",-97.5924172133333,44.099012375,6.256,5.733,63.43,3806.3,0,91.47,"Stevens East","Stevens East-Soybeans","1500RR",6
"289","9/27/2014 11:28:35 PM",-97.59239372,44.0990128116667,6.191,5.733,67.41,4045,0,90.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"290","9/27/2014 11:28:36 PM",-97.592370455,44.099013085,6.125,5.733,62.96,3778.4,0,89.57,"Stevens East","Stevens East-Soybeans","1500RR",6
"291","9/27/2014 11:28:37 PM",-97.5923474783333,44.0990130666667,6.027,5.733,65.54,3932.8,0,89.89,"Stevens East","Stevens East-Soybeans","1500RR",6
"292","9/27/2014 11:28:38 PM",-97.5923246733333,44.0990129566667,5.994,5.733,62.63,3758.7,0,90.13,"Stevens East","Stevens East-Soybeans","1500RR",6
"293","9/27/2014 11:28:39 PM",-97.59230204,44.0990127516667,5.961,5.733,68.83,4130.6,0,90.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"294","9/27/2014 11:28:40 PM",-97.5922793,44.09901218,5.961,5.733,67.04,4022.9,0,91.17,"Stevens East","Stevens East-Soybeans","1500RR",6
"295","9/27/2014 11:28:41 PM",-97.5922565683333,44.099011905,5.961,5.733,70.78,4247.7,0,91.05,"Stevens East","Stevens East-Soybeans","1500RR",6
"296","9/27/2014 11:28:42 PM",-97.592233725,44.0990120266667,5.994,5.733,61.47,3688.8,0,90.36,"Stevens East","Stevens East-Soybeans","1500RR",6
"297","9/27/2014 11:28:43 PM",-97.5922111366667,44.099011485,5.928,5.733,69.21,4153.5,0,91.08,"Stevens East","Stevens East-Soybeans","1500RR",6
"298","9/27/2014 11:28:44 PM",-97.5921884483333,44.0990104116667,5.961,5.733,62.28,3737.2,0,92.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"299","9/27/2014 11:28:45 PM",-97.59216557,44.099009145,6.027,5.733,70.01,4201.5,0,93.13,"Stevens East","Stevens East-Soybeans","1500RR",6
"300","9/27/2014 11:28:46 PM",-97.59214278,44.09900859,5.994,5.733,64.96,3898.4,0,92.57,"Stevens East","Stevens East-Soybeans","1500RR",6
"301","9/27/2014 11:28:47 PM",-97.592119735,44.0990082366667,6.059,5.733,63.49,3810.1,0,91.88,"Stevens East","Stevens East-Soybeans","1500RR",6
"302","9/27/2014 11:28:48 PM",-97.5920967883333,44.0990082766667,6.027,5.733,68.16,4090.3,0,90.95,"Stevens East","Stevens East-Soybeans","1500RR",6
"303","9/27/2014 11:28:49 PM",-97.5920739216667,44.0990079066667,5.994,5.733,69,4140.6,0,91.27,"Stevens East","Stevens East-Soybeans","1500RR",6
"304","9/27/2014 11:28:50 PM",-97.592050955,44.0990073166667,6.027,5.733,68.78,4127.3,0,91.51,"Stevens East","Stevens East-Soybeans","1500RR",6
"305","9/27/2014 11:28:51 PM",-97.5920279516667,44.0990069766667,6.059,5.733,63.95,3837.8,0,91.36,"Stevens East","Stevens East-Soybeans","1500RR",6
"306","9/27/2014 11:28:52 PM",-97.5920046433333,44.09900683,6.125,5.733,67.44,4047.3,0,91.14,"Stevens East","Stevens East-Soybeans","1500RR",6
"307","9/27/2014 11:28:53 PM",-97.5919813916667,44.0990069716667,6.125,5.733,68.13,4088.4,0,90.49,"Stevens East","Stevens East-Soybeans","1500RR",6
"308","9/27/2014 11:28:54 PM",-97.591958115,44.09900711,6.125,5.733,71.17,4270.7,0,90.25,"Stevens East","Stevens East-Soybeans","1500RR",6
"309","9/27/2014 11:28:55 PM",-97.59193497,44.09900707,6.092,5.733,71.4,4284.5,0,90.17,"Stevens East","Stevens East-Soybeans","1500RR",6
"310","9/27/2014 11:28:56 PM",-97.59191169,44.0990069766667,6.125,5.733,69.72,4184.1,0,90.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"311","9/27/2014 11:28:57 PM",-97.5918882483333,44.09900674,6.158,5.733,70.64,4238.9,0,90.63,"Stevens East","Stevens East-Soybeans","1500RR",6
"312","9/27/2014 11:28:58 PM",-97.5918648283333,44.09900656,6.158,5.733,68.67,4121,0,90.6,"Stevens East","Stevens East-Soybeans","1500RR",6
"313","9/27/2014 11:28:59 PM",-97.591841265,44.0990064433333,6.191,5.733,68.91,4135.2,0,90.39,"Stevens East","Stevens East-Soybeans","1500RR",6
"314","9/27/2014 11:29:00 PM",-97.5918178866667,44.099006335,6.158,5.733,74.41,4465.5,0,90.64,"Stevens East","Stevens East-Soybeans","1500RR",6
"315","9/27/2014 11:29:01 PM",-97.59179456,44.099005385,6.125,5.733,69.72,4184.1,0,91.99,"Stevens East","Stevens East-Soybeans","1500RR",6
"316","9/27/2014 11:29:02 PM",-97.5917715733333,44.0990045133333,6.059,5.733,74.62,4478.2,0,92.2,"Stevens East","Stevens East-Soybeans","1500RR",6
"317","9/27/2014 11:29:03 PM",-97.5917485633333,44.0990042983333,6.059,5.733,67.94,4077.3,0,91.5,"Stevens East","Stevens East-Soybeans","1500RR",6
"318","9/27/2014 11:29:04 PM",-97.59172564,44.0990042616667,6.027,5.733,78.5,4711,0,90.95,"Stevens East","Stevens East-Soybeans","1500RR",6
"319","9/27/2014 11:29:05 PM",-97.59170243,44.09900383,6.092,5.733,71.17,4270.8,0,91.18,"Stevens East","Stevens East-Soybeans","1500RR",6
"320","9/27/2014 11:29:06 PM",-97.591679065,44.0990033483333,6.158,5.733,82.95,4977.8,0,91.34,"Stevens East","Stevens East-Soybeans","1500RR",6
"321","9/27/2014 11:29:07 PM",-97.5916555283333,44.0990032083333,6.191,5.733,70.41,4225.4,0,90.95,"Stevens East","Stevens East-Soybeans","1500RR",6
"322","9/27/2014 11:29:08 PM",-97.5916320766667,44.0990028466667,6.158,5.733,64.06,3844.4,0,90.89,"Stevens East","Stevens East-Soybeans","1500RR",6
"323","9/27/2014 11:29:09 PM",-97.5916085533333,44.0990030333333,6.191,5.733,59.97,3598.6,0,90.24,"Stevens East","Stevens East-Soybeans","1500RR",6
"324","9/27/2014 11:29:10 PM",-97.591585225,44.099003185,6.125,5.733,62.2,3732.9,0,89.85,"Stevens East","Stevens East-Soybeans","1500RR",6
"325","9/27/2014 11:29:11 PM",-97.591562675,44.0990033016667,5.928,5.733,61.37,3682.6,0,89.83,"Stevens East","Stevens East-Soybeans","1500RR",6
"326","9/27/2014 11:29:12 PM",-97.59154044,44.099003835,5.83,5.733,56.02,3361.6,0,89.11,"Stevens East","Stevens East-Soybeans","1500RR",6
"327","9/27/2014 11:29:13 PM",-97.59151879,44.0990046616667,5.699,5.733,57.06,3424.4,0,88.23,"Stevens East","Stevens East-Soybeans","1500RR",6
"328","9/27/2014 11:29:14 PM",-97.59149688,44.09900528,5.764,5.733,44.31,2658.9,0,88.16,"Stevens East","Stevens East-Soybeans","1500RR",6
"329","9/27/2014 11:29:15 PM",-97.59147511,44.099005005,5.731,5.733,39.85,2391.6,0,89.7,"Stevens East","Stevens East-Soybeans","1500RR",6
"330","9/27/2014 11:29:16 PM",-97.59145346,44.0990045083333,5.699,5.733,34.61,2077.2,0,90.56,"Stevens East","Stevens East-Soybeans","1500RR",6
"331","9/27/2014 11:29:17 PM",-97.591433925,44.0990041283333,5.141,5.733,35.38,2123.3,0,90.92,"Stevens East","Stevens East-Soybeans","1500RR",6
"332","9/27/2014 11:29:18 PM",-97.591418545,44.0990040366667,4.058,5.733,37.03,2222,0,90.91,"Stevens East","Stevens East-Soybeans","1500RR",6
"333","9/27/2014 11:29:19 PM",-97.5914055916667,44.0990037066667,3.402,5.733,38.15,2289.5,0,91.01,"Stevens East","Stevens East-Soybeans","1500RR",6
